date,open,high,low,close,volume
2023-12-07,54012.80859375,54509.3984375,53970.44921875,54456.78125,208628600
2023-12-08,54340.08984375,54574.109375,54042.48046875,54393.01171875,192868500
2023-12-11,54438.21875,54604.078125,54143.75,54439.12109375,191407600
2023-12-13,54266.62890625,55250.078125,53933.30078125,55167.859375,258658100
2023-12-14,55346.46875,57077.51953125,55346.46875,57036.421875,313194800
2023-12-15,57065.25,57502.12109375,56723.23828125,57130.078125,601094400
2023-12-18,57074.2109375,57910.55078125,56772.140625,57732.80859375,183221200
2023-12-19,57737.41015625,58338.3203125,57374.390625,57694.33984375,218941700
2023-12-20,57689.3515625,57826.890625,56811.44140625,56909.37109375,206219900
2023-12-21,56998.76953125,57599.91015625,56998.76953125,57487.69921875,109613500
2023-12-22,57603.171875,57694.8515625,57225.171875,57313.46875,93654100
2023-12-26,57356.30859375,57974.921875,57335.69921875,57745.7890625,51390900
2023-12-27,57647.5,57914.05078125,57480.7890625,57554.46875,76005000
2023-12-28,57577.83984375,57806.421875,57218.578125,57464.421875,56304100
2023-12-29,57475.390625,57522.94921875,57178.46875,57386.25,66550500
2024-01-02,57456.80859375,57456.80859375,56593.51171875,56980.44140625,70724900
2024-01-03,56996.26953125,56996.26953125,55634.01171875,55726.640625,98424800
2024-01-04,55732.94921875,55893.2890625,55203.98828125,55406.9609375,98384300
2024-01-05,55420.1015625,56246.21875,55388.71875,56192.78125,117230100
2024-01-08,56227.9296875,56301.51953125,55908.1796875,56175.671875,129022300
2024-01-09,56233.1484375,56233.1484375,55073.3515625,55105.578125,179710800
2024-01-10,55104.83984375,55535.1484375,55029.48046875,55318.671875,199388700
2024-01-11,55313.9296875,55612.30078125,55155.83984375,55438.75,169535700
2024-01-12,55463.3203125,55898.44140625,55461.23046875,55607.0703125,168914200
2024-01-15,55654.390625,55671.98046875,55435.75,55501.109375,17535400
2024-01-16,55504.0703125,55641.7109375,55073.83984375,55124.578125,222231500
2024-01-17,55147.94140625,55147.94140625,54367.171875,54711.69140625,265467800
2024-01-18,54690.578125,54823.0390625,54346.578125,54707.890625,206055900
2024-01-19,54728.140625,55488.80078125,54499.4296875,55452.1015625,213233300
2024-01-22,55418.1015625,55434.1484375,54629.19140625,54667.609375,185280700
2024-01-23,54751.66015625,55578.55078125,54751.66015625,55502.8984375,172481500
2024-01-24,55564.1015625,55908.1484375,55273.76953125,55419.55078125,241517100
2024-01-25,55408.3203125,56391.4609375,54968.55859375,56160.0703125,292610000
2024-01-26,56321.37890625,57164.078125,56178.7109375,56855.87890625,209368000
2024-01-29,56813.73046875,57229.3203125,56806.23046875,57175.73046875,214253500
2024-01-30,57151.1796875,57612.01171875,56711.94140625,57537.140625,265265700
2024-01-31,57449.58984375,57829.01171875,57051.87890625,57372.76171875,232735200
2024-02-01,57367.28125,58221.171875,57367.28125,57828.078125,178933700
2024-02-02,58012.87890625,58273.171875,57744.33984375,58226.76953125,166980800
2024-02-06,58271.75,59015.3984375,57782.69921875,58645.421875,266012200
2024-02-07,58625.9296875,59020.55078125,58382.76171875,58711.87109375,182573800
2024-02-08,58856.23046875,58856.23046875,57700.6015625,57762.44140625,251848900
2024-02-09,57832.4296875,57908.33984375,57287.33984375,57327.5,130498900
2024-02-12,57339.96875,57802.23828125,57294.71875,57418.55078125,173539100
2024-02-13,57277.7890625,57382.48046875,56812.640625,56906.98828125,168142700
2024-02-14,56872.37890625,57318.62109375,56872.37890625,57248.46875,202355300
2024-02-15,57216.578125,57612.69921875,57160.6015625,57251.890625,212858400
2024-02-16,57224.2109375,57421.96875,56987.421875,57132.109375,158971900
2024-02-19,57205.05859375,57567.390625,56804.671875,57490.05078125,34690500
2024-02-20,57250.19921875,57602.2109375,57119.359375,57227.671875,233605200
2024-02-21,57257.078125,57269.12890625,56782.80859375,57021.03125,197674400
2024-02-22,57024.26171875,57407.390625,56773.55078125,57148.73046875,207938900
2024-02-23,57187.19921875,57205.828125,56432.609375,56659.80078125,216265500
2024-02-26,56649.421875,56649.421875,56035.75,56194.71875,214213000
2024-02-27,56192.96875,56399.0703125,55915.87109375,56241.03125,217701900
2024-02-28,56233.828125,56268.98046875,55085.80078125,55350.609375,208760600
2024-02-29,55375.19140625,55719.8984375,55111.0,55414.0,506671300
2024-03-01,55396.30078125,55984.87109375,55184.8515625,55536.3203125,152945900
2024-03-04,55451.05078125,55852.78125,55411.08984375,55462.48828125,147751600
2024-03-05,55450.03125,55647.30859375,55104.62109375,55476.25,177401700
2024-03-06,55464.05078125,55757.23046875,55217.91015625,55284.51171875,163414700
2024-03-07,55305.7109375,55494.12109375,54978.640625,55049.48828125,168372600
2024-03-08,55134.62890625,55313.859375,54890.26171875,54935.98828125,134726600
2024-03-11,54876.609375,55373.859375,54752.41015625,55076.12109375,190194700
2024-03-12,55145.2890625,55199.6015625,54713.48046875,54898.94921875,203210800
2024-03-13,54902.30859375,55881.671875,54853.51953125,55848.71875,205029200
2024-03-14,55838.3203125,56427.4296875,55838.3203125,56059.26171875,226717800
2024-03-15,56163.26171875,56575.51171875,55855.16015625,56228.3984375,935202200
2024-03-19,56137.1484375,56137.1484375,55494.1015625,55548.0703125,194973900
2024-03-20,55543.69921875,56921.9609375,55416.19140625,56618.01171875,172304700
2024-03-21,56715.25,57015.8203125,56544.05078125,56657.44140625,197838300
2024-03-22,56676.8203125,56805.66015625,56517.3984375,56610.5390625,170059500
2024-03-25,56565.109375,56820.30078125,56311.98828125,56552.5390625,89283000
2024-03-26,56634.8515625,57422.25,56435.26953125,57209.69921875,125010900
2024-03-27,57182.859375,57599.078125,57007.55078125,57369.01171875,114250800
2024-04-01,57423.51171875,57726.8203125,57291.94921875,57653.23046875,165028800
2024-04-02,57593.62109375,57830.87890625,57235.58984375,57581.80859375,180753600
2024-04-03,57547.19140625,58086.421875,57300.109375,57503.390625,189285300
2024-04-04,57539.46875,58219.5,57514.1796875,57882.76171875,184739700
2024-04-05,57805.19140625,58227.83984375,57678.609375,58092.44140625,212252300
2024-04-08,58021.66015625,58192.3203125,57749.44140625,57989.94140625,154641800
2024-04-09,58010.37109375,58298.76953125,57492.05859375,57571.1484375,202213300
2024-04-10,57541.859375,57541.859375,56374.62890625,56636.5390625,210376200
2024-04-11,56696.3203125,56876.6484375,56485.9609375,56830.3203125,200968500
2024-04-12,56918.48046875,57272.69921875,56497.87890625,56565.921875,147838800
2024-04-15,56536.46875,56709.12109375,55924.1015625,55984.0,170645700
2024-04-16,56009.73046875,56148.0,55626.75,55797.25,225862900
2024-04-17,55788.73828125,56090.3203125,55383.25,55415.69140625,244258900
2024-04-18,55597.7890625,55941.62109375,55585.8203125,55739.4296875,208671900
2024-04-19,55811.19140625,56036.71875,55579.69140625,55862.8515625,138617600
2024-04-22,55852.28125,56615.87890625,55771.55078125,56551.8984375,183161700
2024-04-23,56564.578125,56906.80078125,56300.359375,56633.75,204292000
2024-04-24,56622.16015625,56827.01953125,56188.890625,56463.98828125,254687400
2024-04-25,56619.08984375,57282.328125,56207.44921875,57071.78125,264895300
2024-04-26,57072.9609375,58002.171875,56870.171875,57833.8515625,156980900
2024-04-29,57890.48828125,58110.37109375,57512.6015625,57827.859375,222976800
2024-04-30,57835.5,57835.5,56670.53125,56727.98046875,307132500
2024-05-02,56766.3984375,57021.78125,56607.30078125,56677.05078125,249952200
2024-05-03,56706.23046875,57258.41015625,56668.73828125,57135.26171875,175056100
2024-05-06,57204.53125,57559.08984375,57127.03125,57282.94921875,174095400
2024-05-07,57376.0703125,57445.98828125,56844.03125,57108.3203125,297798000
2024-05-08,57055.51953125,57249.76953125,56661.76171875,57081.0,263546300
2024-05-09,57118.140625,58063.078125,57001.53125,57846.078125,188272300
